Formatted.Date,Summary,Precip.Type,Temperature..C.,Apparent.Temperature..C.,Humidity,Wind.Speed..km.h.,Wind.Bearing..degrees.,Visibility..km.,Pressure..millibars.,Daily.Summary
2007-02-08 15:00:00.000 +0100,2,1,13.88333333,13.88333333,0.55,21.896,220,11.27,1004.55,8
2007-02-08 16:00:00.000 +0100,2,1,12.89444444,12.89444444,0.54,17.3397,221,11.3988,1004.89,8
2007-02-08 17:00:00.000 +0100,2,1,10.22777778,10.22777778,0.65,12.8317,199,11.2056,1005.33,8
2007-02-08 18:00:00.000 +0100,1,1,8.1,5.705555556,0.75,14.1358,179,11.2056,1005.73,8
2007-02-08 19:00:00.000 +0100,1,1,9.166666667,6.705555556,0.7,16.5991,198,9.982,1006.11,8
2007-02-08 20:00:00.000 +0100,2,1,8.005555556,5.511111111,0.75,14.6832,208,9.982,1006.24,8
2007-02-08 21:00:00.000 +0100,2,1,8.477777778,5.755555556,0.73,17.388,210,15.8263,1006.35,8
2007-02-08 22:00:00.000 +0100,2,1,8.455555556,5.7,0.73,17.6295,212,14.9569,1006.77,8
2007-02-08 23:00:00.000 +0100,2,1,8.983333333,6.744444444,0.7,14.4417,209,15.8263,1006.92,8
2007-02-09 00:00:00.000 +0100,2,1,7.894444444,5.461111111,0.76,14.0392,209,15.8263,1006.92,38
2007-02-09 01:00:00.000 +0100,4,1,2.544444444,2.544444444,0.91,4.7978,168,2.0286,1012.09,38
2007-02-09 02:00:00.000 +0100,2,1,8.45,6.594444444,0.75,11.1412,199,9.982,1007.04,38
2007-02-09 03:00:00.000 +0100,3,1,8.405555556,6.511111111,0.76,11.3183,209,15.8263,1006.87,38
2007-02-09 04:00:00.000 +0100,3,1,7.85,6.538888889,0.79,7.8085,200,15.0052,1006.82,38
2007-02-09 05:00:00.000 +0100,3,1,7.733333333,7.233333333,0.84,4.8944,227,11.0446,1007.15,38
2007-02-09 06:00:00.000 +0100,3,1,7.222222222,5.711111111,0.86,8.2271,171,11.0446,1007.45,38
2007-02-09 07:00:00.000 +0100,3,1,7.3,5.988888889,0.91,7.4382,146,10.8836,1007.44,38
2007-02-09 08:00:00.000 +0100,3,1,7.244444444,4.694444444,0.93,13.8621,132,11.0446,1007.74,38
2007-02-09 09:00:00.000 +0100,3,1,7.8,5.611111111,0.89,12.3326,133,11.0446,1007.92,38
2007-02-09 10:00:00.000 +0100,3,1,8.877777778,8.877777778,0.84,1.4168,150,10.8836,1007.76,38
2007-02-09 11:00:00.000 +0100,3,1,8.911111111,7.094444444,0.89,11.4632,209,11.0446,1008,38
2007-02-09 12:00:00.000 +0100,3,1,9.905555556,8.8,0.84,8.5491,205,11.1251,1008.56,38
2007-02-09 13:00:00.000 +0100,3,1,10.11111111,10.11111111,0.84,5.4096,253,11.3183,1008.91,38
2007-02-09 14:00:00.000 +0100,3,1,9.977777778,8.666666667,0.86,9.7083,261,10.0464,1009.08,38
2007-02-09 15:00:00.000 +0100,3,1,9.955555556,8.188888889,0.77,12.5902,288,10.0464,1009.3,38
2007-02-09 16:00:00.000 +0100,2,1,9.111111111,7.611111111,0.81,9.8693,302,10.0303,1009.75,38
2007-02-09 17:00:00.000 +0100,2,1,7.8,7.8,0.89,3.4615,304,9.982,1010.21,38
2007-02-09 18:00:00.000 +0100,2,1,7.705555556,7.705555556,0.89,3.4454,184,9.982,1010.91,38
2007-02-09 19:00:00.000 +0100,2,1,7.188888889,7.188888889,0.92,3.542,231,9.982,1011.82,38
2007-02-09 20:00:00.000 +0100,1,1,4.927777778,4.927777778,1,2.8658,242,9.982,1012.23,38
2007-02-09 21:00:00.000 +0100,1,1,4.305555556,4.305555556,0.99,3.22,30,6.1985,1012.51,38
2007-02-09 22:00:00.000 +0100,4,1,2.655555556,0.916666667,0.96,6.3434,348,2.6243,1012.81,38
2007-02-09 23:00:00.000 +0100,4,1,1.038888889,1.038888889,0.96,3.22,50,0.5313,1013.11,38
2007-01-01 00:00:00.000 +0100,4,2,-0.65,-4.272222222,0.96,10.7709,113,2.9463,1033.81,31
2007-01-01 01:00:00.000 +0100,4,2,-1.416666667,-5.544444444,0.92,12.2038,129,3.1234,1033.02,31
2007-01-01 02:00:00.000 +0100,4,2,-2.177777778,-6.155555556,0.93,10.948,150,2.4633,1032.89,31
2007-01-01 03:00:00.000 +0100,4,2,-2.155555556,-6.155555556,0.96,11.0607,159,2.9302,1032.56,31
2007-01-01 04:00:00.000 +0100,2,2,-1.461111111,-5.155555556,0.92,10.4328,166,3.6547,1031.63,31
2007-01-01 05:00:00.000 +0100,4,2,-1.205555556,-5.622222222,0.93,13.7172,150,2.9624,1030.43,31
2007-01-01 06:00:00.000 +0100,4,2,-2.172222222,-6.505555556,0.96,12.397,169,2.9785,1029.65,31
2007-01-01 07:00:00.000 +0100,2,1,0.016666667,-3.777777778,0.92,12.0911,175,3.6708,1029.2,31
2007-01-01 08:00:00.000 +0100,6,1,1.088888889,-3.166666667,0.93,15.617,188,4.3953,1028.32,31
2007-01-01 09:00:00.000 +0100,6,1,2.761111111,-1.1,0.89,15.6331,170,5.9731,1027.6,31
2007-01-01 10:00:00.000 +0100,2,1,4.766666667,0.361111111,0.82,23.8119,190,6.4078,1027.02,31
2007-01-01 11:00:00.000 +0100,2,1,5.094444444,1.6,0.86,16.9694,190,8.05,1025.62,31
2007-01-01 12:00:00.000 +0100,2,1,7.2,4.405555556,0.8,15.5043,190,11.1251,1024.44,31
2007-01-01 13:00:00.000 +0100,2,1,7.688888889,4.672222222,0.76,18.2252,198,10.5938,1023.35,31
2007-01-01 14:00:00.000 +0100,3,1,7.755555556,5.1,0.83,15.456,198,11.1251,1022.53,31
2007-01-01 15:00:00.000 +0100,3,1,7.733333333,5.472222222,0.76,12.6707,188,11.1251,1022.13,31
2007-01-01 16:00:00.000 +0100,3,1,7.461111111,4.611111111,0.77,16.4059,198,10.8836,1021.86,31
2007-01-01 17:00:00.000 +0100,3,1,7.172222222,3.844444444,0.8,19.8352,198,11.0446,1021.04,31
2007-01-01 18:00:00.000 +0100,3,1,7.127777778,4.338888889,0.93,15.3916,199,11.0446,1020.35,31
2007-01-01 19:00:00.000 +0100,3,1,6.022222222,2.766666667,0.93,16.8567,199,10.5294,1020.02,31
2007-01-01 20:00:00.000 +0100,3,1,6.138888889,4.166666667,0.93,9.3541,211,11.0446,1019.79,31
2007-01-01 21:00:00.000 +0100,3,1,5.65,1.916666667,0.96,19.8835,200,9.8049,1019.69,31
2007-01-01 22:00:00.000 +0100,3,1,5.705555556,3.316666667,0.96,10.9641,212,9.4829,1019.93,31
2007-01-01 23:00:00.000 +0100,3,1,5.761111111,2.961111111,0.99,13.363,183,7.9695,1019.74,31
2007-01-10 00:00:00.000 +0100,3,1,6.255555556,5.183333333,0.95,5.9892,162,9.9015,1025.19,10
2007-01-10 01:00:00.000 +0100,1,1,4.061111111,1.416666667,0.95,10.626,194,8.3076,1023.6,10
2007-01-10 02:00:00.000 +0100,3,1,7.272222222,6.305555556,0.93,6.1502,180,9.9015,1025.61,10
2007-01-10 03:00:00.000 +0100,2,1,7.294444444,6.311111111,0.93,6.2146,180,11.8979,1026.06,10
2007-01-10 04:00:00.000 +0100,2,1,7.705555556,5.894444444,0.93,10.0303,167,11.6081,1025.78,10
2007-01-10 05:00:00.000 +0100,2,1,7.155555556,5.733333333,0.93,7.7763,200,9.9015,1025.8,10
2007-01-10 06:00:00.000 +0100,1,1,6.094444444,4.533333333,0.93,7.5992,200,9.8049,1026.59,10
2007-01-10 07:00:00.000 +0100,1,1,5.216666667,5.216666667,0.99,4.8139,194,6.2951,1026.94,10
2007-01-10 08:00:00.000 +0100,6,1,5.05,2.9,1,9.2736,161,4.991,1027.3,10
2007-01-10 09:00:00.000 +0100,1,1,7.805555556,6.216666667,0.89,9.0643,173,9.9015,1027.57,10
2007-01-10 10:00:00.000 +0100,1,1,10.13888889,10.13888889,0.82,10.4167,205,9.6278,1027.72,10
2007-01-10 11:00:00.000 +0100,1,1,12.82222222,12.82222222,0.71,8.0339,231,9.982,1027.45,10
2007-01-10 12:00:00.000 +0100,1,1,15,15,0.62,5.0554,227,9.982,1026.96,10
2007-01-10 13:00:00.000 +0100,1,1,15.73888889,15.73888889,0.59,12.6063,200,9.982,1026.45,10
2007-01-10 14:00:00.000 +0100,1,1,15.09444444,15.09444444,0.66,15.8263,190,9.982,1025.85,10
2007-01-10 15:00:00.000 +0100,1,1,14.02777778,14.02777778,0.66,15.5365,179,9.982,1025.83,10
2007-01-10 16:00:00.000 +0100,1,1,12.36111111,12.36111111,0.72,11.3183,162,9.982,1025.84,10
2007-01-10 17:00:00.000 +0100,1,1,10.11666667,10.11666667,0.82,13.8299,160,9.982,1026.13,10
2007-01-10 18:00:00.000 +0100,1,1,10.02222222,10.02222222,0.83,17.0016,150,9.9015,1025.74,10
2007-01-10 19:00:00.000 +0100,1,1,8.922222222,6.355555556,0.83,17.0177,149,9.9015,1025.48,10
2007-01-10 20:00:00.000 +0100,1,1,8.816666667,6.238888889,0.83,16.8889,160,9.8532,1024.86,10
2007-01-10 21:00:00.000 +0100,6,1,7.777777778,5.322222222,0.86,14.0231,160,15.6975,1024.29,10
2007-01-10 22:00:00.000 +0100,6,1,6.661111111,4.005555556,0.89,13.7172,172,14.8442,1024.15,10
2007-01-10 23:00:00.000 +0100,6,1,5.577777778,3.183333333,0.89,10.8997,170,15.6975,1023.89,10
2007-01-11 00:00:00.000 +0100,6,1,4.561111111,1.977777778,0.92,10.787,170,15.6975,1023.66,81
2007-01-11 01:00:00.000 +0100,2,1,6.005555556,2.866666667,0.9,15.939,193,11.6886,1015.73,81
2007-01-11 02:00:00.000 +0100,1,1,4.138888889,0.888888889,0.95,13.8782,181,8.0017,1022.66,81
2007-01-11 03:00:00.000 +0100,1,1,3.65,0.833333333,0.95,11.0446,191,3.2361,1022.57,81
2007-01-11 04:00:00.000 +0100,1,1,3.95,1.088888889,0.95,11.5598,199,4.2504,1022.65,81
2007-01-11 05:00:00.000 +0100,6,1,3.194444444,0.233333333,0.95,11.2861,213,4.2987,1022.77,81
2007-01-11 06:00:00.000 +0100,6,1,3.238888889,0.427777778,0.95,10.6582,185,4.2987,1023.19,81
2007-01-11 07:00:00.000 +0100,2,1,7.361111111,4.738888889,0.91,14.5383,258,9.982,1023.84,81
2007-01-11 08:00:00.000 +0100,2,1,8.911111111,6.516666667,0.83,15.5204,259,9.982,1024.39,81
2007-01-11 09:00:00.000 +0100,2,1,10,8.016666667,0.83,14.2646,259,11.2056,1024.64,81
2007-01-11 10:00:00.000 +0100,2,1,10.05555556,10.05555556,0.83,14.8603,243,11.0285,1025.47,81
2007-01-11 11:00:00.000 +0100,2,1,10.13888889,10.13888889,0.82,15.8907,239,11.2056,1024.91,81
2007-01-11 12:00:00.000 +0100,2,1,10.21111111,10.21111111,0.82,11.1895,250,11.27,1024.79,81
2007-01-11 13:00:00.000 +0100,2,1,12.17777778,12.17777778,0.79,12.6385,237,10.4006,1024.08,81
2007-01-11 14:00:00.000 +0100,1,1,12.89444444,12.89444444,0.76,9.7244,222,11.2056,1023.15,81
2007-01-11 15:00:00.000 +0100,2,1,11.33888889,11.33888889,0.78,7.9856,222,11.2056,1022.65,81
2007-01-11 16:00:00.000 +0100,1,1,9.227777778,7.527777778,0.87,11.1251,204,10.3523,1022.43,81
2007-01-11 17:00:00.000 +0100,1,1,7.527777778,5.861111111,0.92,9.1609,180,9.982,1021.77,81
2007-01-11 18:00:00.000 +0100,6,1,6.344444444,4.705555556,0.99,8.0983,197,8.1305,1021.24,81
2007-01-11 19:00:00.000 +0100,6,1,5.494444444,4.4,0.98,5.7316,191,6.8425,1020.52,81
2007-01-11 20:00:00.000 +0100,6,1,5.227777778,2.166666667,0.99,14.2485,189,6.2951,1019.82,81
2007-01-11 21:00:00.000 +0100,1,1,6.322222222,3.527777778,0.92,14.1036,190,8.1305,1018.59,81
2007-01-11 22:00:00.000 +0100,2,1,5.488888889,2.422222222,0.95,14.6671,191,9.982,1017.25,81
2007-01-11 23:00:00.000 +0100,1,1,5.722222222,2.35,0.92,17.1465,209,9.982,1016.23,81
2007-01-12 00:00:00.000 +0100,2,1,6.233333333,3.45,0.89,13.9104,209,11.9784,1015.5,85
2007-01-12 01:00:00.000 +0100,1,1,3.833333333,2.588888889,0.82,5.474,218,14.9569,1023.18,85
2007-01-12 02:00:00.000 +0100,2,1,7.322222222,4.788888889,0.86,13.8621,212,11.9784,1013.87,85
2007-01-12 03:00:00.000 +0100,3,1,6.761111111,4.683333333,0.89,10.4972,193,14.812,1013.89,85
2007-01-12 04:00:00.000 +0100,3,1,6.811111111,5.6,0.89,6.7459,214,14.0875,1014.14,85
2007-01-12 05:00:00.000 +0100,3,1,7.272222222,4.516666667,0.86,15.3755,191,8.1305,1013.83,85
2007-01-12 06:00:00.000 +0100,3,1,7.388888889,4.816666667,0.93,14.2163,223,8.05,1013.13,85
2007-01-12 07:00:00.000 +0100,3,1,7.472222222,4.172222222,0.98,20.2699,293,4.025,1014.43,85
2007-01-12 08:00:00.000 +0100,2,1,7.872222222,4.983333333,0.95,17.5168,270,11.27,1015.13,85
2007-01-12 09:00:00.000 +0100,2,1,8.888888889,5.288888889,0.72,27.9979,300,10.0464,1015.66,85
2007-01-12 10:00:00.000 +0100,7,1,9.994444444,6.527777778,0.71,30.8154,298,10.0303,1016.56,85
2007-01-12 11:00:00.000 +0100,7,1,11.13333333,11.13333333,0.61,34.6794,299,11.27,1017.14,85
2007-01-12 12:00:00.000 +0100,7,1,12.17222222,12.17222222,0.52,38.4146,309,11.27,1017.16,85
2007-01-12 13:00:00.000 +0100,14,1,11.25,11.25,0.52,43.4378,310,11.4471,1017.71,85
2007-01-12 14:00:00.000 +0100,7,1,9.027777778,4.7,0.65,39.7509,299,11.4954,1019.3,85
2007-01-12 15:00:00.000 +0100,14,1,9.05,4.472222222,0.61,44.6292,309,11.4954,1019.96,85
2007-01-12 16:00:00.000 +0100,7,1,9.011111111,5.15,0.52,32.1034,319,11.3988,1020.39,85
2007-01-12 17:00:00.000 +0100,1,1,7.894444444,3.977777778,0.53,28.2072,319,9.982,1021.66,85
2007-01-12 18:00:00.000 +0100,1,1,7.266666667,3.911111111,0.6,20.286,329,9.982,1022.52,85
2007-01-12 19:00:00.000 +0100,6,1,5.45,2.988888889,0.63,11.109,310,9.982,1023.26,85
2007-01-12 20:00:00.000 +0100,6,1,3.144444444,-0.433333333,0.75,14.49,281,9.982,1023.69,85
2007-01-12 21:00:00.000 +0100,6,1,4.166666667,1.1,0.75,12.88,298,9.982,1024.4,85
2007-01-12 22:00:00.000 +0100,6,1,2.833333333,-1.005555556,0.8,15.6331,275,14.9569,1024.72,85
2007-01-12 23:00:00.000 +0100,1,1,2.605555556,-1.033333333,0.81,14.1358,270,15.8263,1025.18,85
2007-01-13 00:00:00.000 +0100,1,1,3.166666667,0.222222222,0.8,11.1573,242,15.8263,1025.47,37
2007-01-13 01:00:00.000 +0100,6,1,3.611111111,1.738888889,0.88,7.2289,245,14.168,1025.06,37
2007-01-13 02:00:00.000 +0100,2,1,3.655555556,2.127777778,0.8,6.1985,198,15.8263,1025.11,37
2007-01-13 03:00:00.000 +0100,2,1,4.144444444,2.555555556,0.81,6.601,234,14.9569,1025.32,37
2007-01-13 04:00:00.000 +0100,2,1,5.061111111,2.555555556,0.76,10.9158,258,14.9569,1025.63,37
2007-01-13 05:00:00.000 +0100,2,1,6.183333333,3.616666667,0.69,12.5258,228,9.982,1024.76,37
2007-01-13 06:00:00.000 +0100,3,1,7.138888889,3.772222222,0.65,20.0767,221,9.982,1024.54,37
2007-01-13 07:00:00.000 +0100,3,1,6.055555556,2.544444444,0.71,18.9014,220,9.982,1024.13,37
2007-01-13 08:00:00.000 +0100,2,1,6.227777778,3.138888889,0.69,15.9873,211,9.982,1023.95,37
2007-01-13 09:00:00.000 +0100,2,1,7.222222222,4.361111111,0.65,16.0678,221,9.982,1024.27,37
2007-01-13 10:00:00.000 +0100,2,1,7.816666667,4.505555556,0.63,21.252,230,9.982,1024.8,37
2007-01-13 11:00:00.000 +0100,2,1,10.13888889,10.13888889,0.57,20.4148,222,9.982,1024.03,37
2007-01-13 12:00:00.000 +0100,2,1,10.23333333,10.23333333,0.6,12.88,225,9.982,1023.25,37
2007-01-13 13:00:00.000 +0100,2,1,13.41111111,13.41111111,0.55,12.5419,256,9.982,1022.77,37
2007-01-13 14:00:00.000 +0100,1,1,12.91666667,12.91666667,0.54,20.9139,270,9.982,1022.47,37
2007-01-13 15:00:00.000 +0100,1,1,12.38333333,12.38333333,0.56,11.4793,261,9.982,1022.87,37
2007-01-13 16:00:00.000 +0100,1,1,8.461111111,6.516666667,0.72,11.6725,212,9.982,1023.46,37
2007-01-13 17:00:00.000 +0100,1,1,7.55,5.066666667,0.77,13.8943,213,9.982,1023.76,37
2007-01-13 18:00:00.000 +0100,2,1,7.994444444,5.355555556,0.75,15.7297,224,9.982,1023.79,37
2007-01-13 19:00:00.000 +0100,2,1,7.294444444,4.705555556,0.74,14.2002,230,9.982,1024.28,37
2007-01-13 20:00:00.000 +0100,1,1,7.411111111,4.655555556,0.72,15.6331,240,9.982,1024.22,37
2007-01-13 21:00:00.000 +0100,6,1,5.194444444,2.888888889,0.85,10.0786,142,15.8263,1024.71,37
2007-01-13 22:00:00.000 +0100,6,1,5.738888889,2.85,0.82,13.8782,233,14.9569,1024.92,37
2007-01-13 23:00:00.000 +0100,6,1,5.1,2.055555556,0.82,13.9426,229,15.8263,1024.81,37
2007-01-14 00:00:00.000 +0100,6,1,2.483333333,-0.544444444,0.91,10.9158,219,14.9086,1025.11,35
2007-01-14 01:00:00.000 +0100,1,1,4.9,2.038888889,0.75,12.6063,301,14.9569,1029.95,35
2007-01-14 02:00:00.000 +0100,6,1,4.966666667,1.805555556,0.79,14.4739,250,15.8263,1024.81,35
2007-01-14 03:00:00.000 +0100,6,1,3.877777778,2.283333333,0.85,6.4722,221,15.8263,1024.6,35
2007-01-14 04:00:00.000 +0100,6,1,2.544444444,0.655555556,0.85,6.7298,210,14.9569,1024.34,35
2007-01-14 05:00:00.000 +0100,6,1,2.227777778,2.227777778,0.85,4.5885,220,9.982,1024.38,35
2007-01-14 06:00:00.000 +0100,6,1,1.305555556,-1.083333333,0.91,7.6636,173,9.982,1024.18,35
2007-01-14 07:00:00.000 +0100,6,1,1.355555556,1.355555556,0.91,4.3792,186,8.3398,1024.29,35
2007-01-14 08:00:00.000 +0100,6,1,2.766666667,2.766666667,0.89,4.83,165,8.1305,1024.01,35
2007-01-14 09:00:00.000 +0100,1,1,5.083333333,3.3,0.82,7.7924,173,9.982,1024.46,35
2007-01-14 10:00:00.000 +0100,1,1,6.911111111,4.472222222,0.74,12.6707,156,11.3183,1024.37,35
2007-01-14 11:00:00.000 +0100,1,1,10.16111111,10.16111111,0.7,9.6922,213,9.982,1024.5,35
2007-01-14 12:00:00.000 +0100,1,1,13.86666667,13.86666667,0.58,15.7941,242,9.982,1024.79,35
2007-01-14 13:00:00.000 +0100,1,1,13.75555556,13.75555556,0.47,17.2109,255,10.0303,1024.58,35
2007-01-14 14:00:00.000 +0100,1,1,14.97777778,14.97777778,0.51,24.1178,309,10.0464,1024.04,35
2007-01-14 15:00:00.000 +0100,1,1,13.91111111,13.91111111,0.55,24.0373,308,10.0464,1024.62,35
2007-01-14 16:00:00.000 +0100,1,1,10.58333333,10.58333333,0.67,12.9605,291,9.982,1025.3,35
2007-01-14 17:00:00.000 +0100,1,1,10.13888889,10.13888889,0.7,13.0893,308,9.982,1026.25,35
2007-01-14 18:00:00.000 +0100,1,1,9.072222222,7.816666667,0.7,8.5491,306,9.982,1027.35,35
2007-01-14 19:00:00.000 +0100,1,1,9.155555556,6.688888889,0.7,16.6313,289,9.982,1028.4,35
2007-01-14 20:00:00.000 +0100,1,1,7.361111111,4.388888889,0.78,17.1626,289,9.982,1029.03,35
2007-01-14 21:00:00.000 +0100,6,1,5.716666667,2.761111111,0.81,14.2807,279,15.8263,1029.55,35
2007-01-14 22:00:00.000 +0100,1,1,6.061111111,3.188888889,0.83,14.2485,273,14.9569,1030.07,35
2007-01-14 23:00:00.000 +0100,2,1,5.205555556,2.116666667,0.84,14.3612,271,15.8263,1030.36,35
2007-01-15 00:00:00.000 +0100,1,1,6.644444444,3.127777778,0.7,20.2699,289,15.8263,1030.47,29
2007-01-15 01:00:00.000 +0100,6,1,1.511111111,1.511111111,0.93,4.3631,191,3.4454,1031.23,29
2007-01-15 02:00:00.000 +0100,1,1,5.094444444,1.6,0.75,16.9211,301,15.8263,1031.66,29
2007-01-15 03:00:00.000 +0100,1,1,4.605555556,1.377777778,0.75,14.3934,300,15.8263,1032.22,29
2007-01-15 04:00:00.000 +0100,6,1,3.061111111,0.022222222,0.81,11.5276,297,14.9569,1032.27,29
2007-01-15 05:00:00.000 +0100,6,1,2.333333333,-1.416666667,0.81,14.4095,289,15.8263,1032.32,29
2007-01-15 06:00:00.000 +0100,6,1,1.227777778,1.227777778,0.84,3.7191,312,9.982,1032.55,29
2007-01-15 07:00:00.000 +0100,6,1,1.2,-0.366666667,0.85,5.3613,286,9.982,1033.59,29
2007-01-15 08:00:00.000 +0100,1,2,-0.894444444,-3.783333333,0.87,8.05,225,9.982,1033.52,29
2007-01-15 09:00:00.000 +0100,1,1,2.872222222,0.277777778,0.81,9.4346,236,9.982,1033.72,29
2007-01-15 10:00:00.000 +0100,1,1,6.022222222,3.838888889,0.7,10.2557,248,9.982,1034.24,29
2007-01-15 11:00:00.000 +0100,1,1,7.872222222,6.083333333,0.62,10.0947,262,9.982,1034.1,29
2007-01-15 12:00:00.000 +0100,1,1,10.02222222,10.02222222,0.53,16.1644,298,9.982,1033.7,29
2007-01-15 13:00:00.000 +0100,1,1,10.14444444,10.14444444,0.52,19.5454,290,10.3523,1033.27,29
2007-01-15 14:00:00.000 +0100,6,1,11.15555556,11.15555556,0.46,12.6385,307,9.982,1032.49,29
2007-01-15 15:00:00.000 +0100,6,1,10.11666667,10.11666667,0.57,9.4829,287,9.982,1032.3,29
2007-01-15 16:00:00.000 +0100,6,1,8.072222222,6.188888889,0.62,10.8353,268,10.3523,1032.39,29
2007-01-15 17:00:00.000 +0100,1,1,6.227777778,3.711111111,0.69,12.2682,249,9.982,1032.49,29
2007-01-15 18:00:00.000 +0100,6,1,3.888888889,1.577777778,0.76,9.0321,248,9.982,1032.71,29
2007-01-15 19:00:00.000 +0100,6,1,2.933333333,2.933333333,0.83,1.1109,209,9.982,1033.03,29
2007-01-15 20:00:00.000 +0100,6,1,2.155555556,-0.555555556,0.85,9.338,179,9.982,1032.8,29
2007-01-15 21:00:00.000 +0100,6,1,1.577777778,-1.627777778,0.89,10.8997,170,15.8263,1032.59,29
2007-01-15 22:00:00.000 +0100,6,1,1.444444444,-0.511111111,0.93,6.44,161,8.05,1032.46,29
2007-01-15 23:00:00.000 +0100,6,1,1.061111111,-1,0.95,6.5527,186,5.2164,1031.97,29
2007-01-16 00:00:00.000 +0100,6,1,1.594444444,-0.344444444,0.92,6.4561,169,4.7495,1031.68,29
2007-01-16 01:00:00.000 +0100,4,1,0.238888889,0.238888889,0.95,3.7674,171,1.9159,1027.49,29
2007-01-16 02:00:00.000 +0100,6,2,-1.044444444,-3.477777778,0.92,6.6815,132,4.7495,1031.16,29
2007-01-16 03:00:00.000 +0100,6,2,-1.138888889,-4.955555556,0.92,11.1412,140,7.2128,1030.55,29
2007-01-16 04:00:00.000 +0100,6,2,-0.938888889,-4.777777778,0.92,11.3988,136,7.5509,1029.92,29
2007-01-16 05:00:00.000 +0100,6,2,-2.15,-6.183333333,0.96,11.1734,140,7.9695,1029.39,29
2007-01-16 06:00:00.000 +0100,6,2,-2.2,-6.561111111,0.96,12.4936,140,6.0697,1029.36,29
2007-01-16 07:00:00.000 +0100,6,2,-2.511111111,-6.116666667,0.92,9.3863,148,6.5849,1029.28,29
2007-01-16 08:00:00.000 +0100,6,2,-1.066666667,-5.238888889,0.88,12.719,140,7.8246,1028.98,29
2007-01-16 09:00:00.000 +0100,1,1,1.155555556,-2.805555556,0.79,14.0714,148,9.8049,1028.77,29
2007-01-16 10:00:00.000 +0100,1,1,2.794444444,0.972222222,0.77,6.6654,169,10.2718,1027.84,29
2007-01-16 11:00:00.000 +0100,1,1,4.005555556,1.972222222,0.76,8.0339,166,9.982,1028.35,29
2007-01-16 12:00:00.000 +0100,1,1,6.205555556,4.477777778,0.65,8.3398,169,9.982,1027.64,29
2007-01-16 13:00:00.000 +0100,2,1,7.488888889,5.766666667,0.65,9.4185,178,10.3523,1026.7,29
2007-01-16 14:00:00.000 +0100,2,1,8.05,5.661111111,0.62,14.0231,171,9.982,1025.96,29
2007-01-16 15:00:00.000 +0100,2,1,8.072222222,6.183333333,0.66,10.8675,180,9.982,1025.37,29
2007-01-16 16:00:00.000 +0100,2,1,6.455555556,4.744444444,0.75,8.4847,175,10.2718,1025.74,29
2007-01-16 17:00:00.000 +0100,6,1,3.044444444,0.455555556,0.87,9.5151,190,8.1305,1025.8,29
2007-01-16 18:00:00.000 +0100,6,1,2.977777778,-0.455555556,0.94,13.4274,201,8.05,1026,29
2007-01-16 19:00:00.000 +0100,6,1,2.766666667,-0.15,0.9,10.6904,213,8.3398,1026.28,29
2007-01-16 20:00:00.000 +0100,6,1,2.266666667,0.183333333,0.91,7.2128,194,8.05,1026.3,29
2007-01-16 21:00:00.000 +0100,2,2,-0.027777778,-2.033333333,0.92,5.9892,205,6.118,1026.69,29
2007-01-16 22:00:00.000 +0100,6,1,1.838888889,-0.138888889,0.88,6.6654,213,8.9677,1026.73,29
2007-01-16 23:00:00.000 +0100,2,2,-0.627777778,-3.533333333,0.96,8.2271,170,6.0214,1026.9,29
2007-01-17 00:00:00.000 +0100,1,2,-1.094444444,-1.094444444,0.92,1.8515,179,6.0214,1026.92,38
2007-01-17 01:00:00.000 +0100,1,1,1.294444444,-1.8,0.88,10.2074,177,6.5366,1024.91,38
2007-01-17 02:00:00.000 +0100,4,2,-0.094444444,-3.622222222,0.92,10.8353,170,0.7567,1026.71,38
2007-01-17 03:00:00.000 +0100,4,2,-0.65,-2.783333333,0.96,6.0697,152,1.3685,1026.78,38
2007-01-17 04:00:00.000 +0100,1,1,0.122222222,-3.05,0.92,9.6439,165,4.0894,1026.58,38
2007-01-17 05:00:00.000 +0100,6,2,-0.122222222,-3.705555556,0.92,11.0607,160,3.9767,1026.41,38
2007-01-17 06:00:00.000 +0100,6,1,0.022222222,-3.016666667,0.86,9.0804,179,3.9767,1026.5,38
2007-01-17 07:00:00.000 +0100,6,1,1.283333333,-1.6,0.91,9.3541,181,4.8783,1027.02,38
2007-01-17 08:00:00.000 +0100,2,1,1.25,-1.738888889,0.91,9.7405,170,4.8461,1026.98,38
2007-01-17 09:00:00.000 +0100,2,1,2.8,0.188888889,0.89,9.4346,181,6.0214,1026.89,38
2007-01-17 10:00:00.000 +0100,2,1,4.1,0.877777778,0.81,13.6689,195,7.084,1027.26,38
2007-01-17 11:00:00.000 +0100,1,1,5.138888889,1.955555556,0.81,14.8764,202,7.9695,1026.8,38
2007-01-17 12:00:00.000 +0100,3,1,7.288888889,4.777777778,0.71,13.685,221,11.0446,1026.48,38
2007-01-17 13:00:00.000 +0100,3,1,7.794444444,6.011111111,0.71,10.0303,222,10.5294,1025.88,38
2007-01-17 14:00:00.000 +0100,1,1,8.933333333,7.888888889,0.71,7.4543,181,11.1251,1025.46,38
2007-01-17 15:00:00.000 +0100,2,1,9,9,0.71,4.5563,173,9.982,1025.18,38
2007-01-17 16:00:00.000 +0100,6,1,6.477777778,5.116666667,0.78,7.1001,170,7.9856,1025.36,38
